Academic_Year,State_Code,State_Name,District_Code,District_Name,Block_Code,Block_Name,School_Management_Id,School_Management_Name,School_Category_Id,School_Category_Name,Academic_Qualification_Id,Academic_Qualification_Name,Professional_Qualification_Id,Professional_Qualification_Name,Only_Pre_Primary_Male,Only_Pre_Primary_Female,Pre_Primary_and_Primary_Male,Pre_Primary_and_Primary_Female,Only_Primary_Male,Only_Primary_Female,Primary_and_Upperprimary_Male,Primary_and_Upperprimary_Female,Only_Upperprimary_Male,Only_Upperprimary_Female,Upperprimary_and_Secondary_Male,Upperprimary_and_Secondary_Female,Only_Secondary_Male,Only_Secondary_Female,Secondary_and_Highersecondary_Male,Secondary_and_Highersecondary_Female,Only_Highersecondary_Male,Only_Highersecondary_Female,Total_Teacher,Total_Male,Total_Female
2019-20,16,Tripura,1604,NORTH TRIPURA,160408,JUBARAJNAGAR,5,Private Unaided (Recognized),2,UPS (I-VIII),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,2,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160409,DHARMANAGAR M.C.,5,Private Unaided (Recognized),2,UPS (I-VIII),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2
2019-20,16,Tripura,1604,NORTH TRIPURA,160403,LALJURI,5,Private Unaided (Recognized),6,SS (I-X),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160404,JAMPUI,5,Private Unaided (Recognized),6,SS (I-X),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160406,KALACHERRA,5,Private Unaided (Recognized),6,SS (I-X),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,2,0,1,0,2,1,0,1,3,0,0,0,0,10,2,8
2019-20,16,Tripura,1604,NORTH TRIPURA,160407,PANISAGAR,5,Private Unaided (Recognized),6,SS (I-X),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160409,DHARMANAGAR M.C.,5,Private Unaided (Recognized),6,SS (I-X),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,0,6,0,6
2019-20,16,Tripura,1604,NORTH TRIPURA,160408,JUBARAJNAGAR,5,Private Unaided (Recognized),1,PS (I-V),4,Graduate,4,M.Ed. or equivalent,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160407,PANISAGAR,5,Private Unaided (Recognized),1,PS (I-V),4,Graduate,5,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160409,DHARMANAGAR M.C.,5,Private Unaided (Recognized),1,PS (I-V),4,Graduate,5,Others,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
2019-20,16,Tripura,1604,NORTH TRIPURA,160402,DASDA,5,Private Unaided (Recognized),2,UPS (I-VIII),4,Graduate,5,Others,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,2,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160408,JUBARAJNAGAR,5,Private Unaided (Recognized),2,UPS (I-VIII),4,Graduate,5,Others,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3,2,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160409,DHARMANAGAR M.C.,5,Private Unaided (Recognized),2,UPS (I-VIII),4,Graduate,5,Others,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160406,KALACHERRA,5,Private Unaided (Recognized),6,SS (I-X),4,Graduate,5,Others,0,0,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,6,2,4
2019-20,16,Tripura,1604,NORTH TRIPURA,160407,PANISAGAR,5,Private Unaided (Recognized),6,SS (I-X),4,Graduate,5,Others,0,0,0,0,1,1,0,0,2,0,0,0,7,0,0,0,0,0,11,10,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160409,DHARMANAGAR M.C.,5,Private Unaided (Recognized),6,SS (I-X),4,Graduate,5,Others,0,0,0,0,0,1,1,1,0,0,0,0,1,2,0,0,0,0,6,2,4
2019-20,16,Tripura,1604,NORTH TRIPURA,160401,DAMCHERRA,5,Private Unaided (Recognized),1,PS (I-V),4,Graduate,6,None,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2
2019-20,16,Tripura,1604,NORTH TRIPURA,160402,DASDA,5,Private Unaided (Recognized),1,PS (I-V),4,Graduate,6,None,0,0,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3
2019-20,16,Tripura,1604,NORTH TRIPURA,160404,JAMPUI,5,Private Unaided (Recognized),1,PS (I-V),4,Graduate,6,None,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2
2019-20,16,Tripura,1604,NORTH TRIPURA,160405,KADAMTALA,5,Private Unaided (Recognized),1,PS (I-V),4,Graduate,6,None,0,0,1,4,1,8,0,0,0,0,0,0,0,0,0,0,0,0,14,2,12
2019-20,16,Tripura,1604,NORTH TRIPURA,160407,PANISAGAR,5,Private Unaided (Recognized),1,PS (I-V),4,Graduate,6,None,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,10,7,3
2019-20,16,Tripura,1604,NORTH TRIPURA,160408,JUBARAJNAGAR,5,Private Unaided (Recognized),1,PS (I-V),4,Graduate,6,None,0,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4
2019-20,16,Tripura,1604,NORTH TRIPURA,160409,DHARMANAGAR M.C.,5,Private Unaided (Recognized),1,PS (I-V),4,Graduate,6,None,0,0,1,6,2,17,0,0,0,0,0,0,0,0,0,0,0,0,26,3,23
2019-20,16,Tripura,1604,NORTH TRIPURA,160401,DAMCHERRA,5,Private Unaided (Recognized),2,UPS (I-VIII),4,Graduate,6,None,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,4,1,3
2019-20,16,Tripura,1604,NORTH TRIPURA,160402,DASDA,5,Private Unaided (Recognized),2,UPS (I-VIII),4,Graduate,6,None,0,3,0,0,3,5,2,1,7,4,0,0,0,0,0,0,0,0,25,12,13
2019-20,16,Tripura,1604,NORTH TRIPURA,160403,LALJURI,5,Private Unaided (Recognized),2,UPS (I-VIII),4,Graduate,6,None,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,4,3,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160404,JAMPUI,5,Private Unaided (Recognized),2,UPS (I-VIII),4,Graduate,6,None,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,6,5,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160405,KADAMTALA,5,Private Unaided (Recognized),2,UPS (I-VIII),4,Graduate,6,None,0,0,0,0,0,25,0,0,5,1,0,0,0,0,0,0,0,0,31,5,26
2019-20,16,Tripura,1604,NORTH TRIPURA,160408,JUBARAJNAGAR,5,Private Unaided (Recognized),2,UPS (I-VIII),4,Graduate,6,None,0,0,0,0,2,2,0,0,1,2,0,0,0,0,0,0,0,0,7,3,4
2019-20,16,Tripura,1604,NORTH TRIPURA,160409,DHARMANAGAR M.C.,5,Private Unaided (Recognized),2,UPS (I-VIII),4,Graduate,6,None,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,4,1,3
2019-20,16,Tripura,1604,NORTH TRIPURA,160402,DASDA,5,Private Unaided (Recognized),6,SS (I-X),4,Graduate,6,None,0,0,0,0,0,1,0,0,3,4,0,0,2,0,0,0,0,0,10,5,5
2019-20,16,Tripura,1604,NORTH TRIPURA,160403,LALJURI,5,Private Unaided (Recognized),6,SS (I-X),4,Graduate,6,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160404,JAMPUI,5,Private Unaided (Recognized),6,SS (I-X),4,Graduate,6,None,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160405,KADAMTALA,5,Private Unaided (Recognized),6,SS (I-X),4,Graduate,6,None,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,9,5,4
2019-20,16,Tripura,1604,NORTH TRIPURA,160406,KALACHERRA,5,Private Unaided (Recognized),6,SS (I-X),4,Graduate,6,None,0,0,0,1,1,5,0,0,3,5,0,0,4,0,0,0,0,0,19,8,11
2019-20,16,Tripura,1604,NORTH TRIPURA,160407,PANISAGAR,5,Private Unaided (Recognized),6,SS (I-X),4,Graduate,6,None,0,0,0,0,0,1,2,0,2,3,1,0,2,1,0,0,0,0,12,7,5
2019-20,16,Tripura,1604,NORTH TRIPURA,160409,DHARMANAGAR M.C.,5,Private Unaided (Recognized),6,SS (I-X),4,Graduate,6,None,0,0,0,0,2,1,0,0,1,4,0,0,6,7,0,0,0,0,21,9,12
2019-20,16,Tripura,1604,NORTH TRIPURA,160402,DASDA,5,Private Unaided (Recognized),1,PS (I-V),4,Graduate,7,Diploma/degree in special education,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160408,JUBARAJNAGAR,5,Private Unaided (Recognized),2,UPS (I-VIII),4,Graduate,7,Diploma/degree in special education,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2019-20,16,Tripura,1604,NORTH TRIPURA,160407,PANISAGAR,5,Private Unaided (Recognized),6,SS (I-X),4,Graduate,7,Diploma/degree in special education,0,0,0,0,0,0,0,0,3,2,1,0,1,0,0,0,0,0,7,5,2
2019-20,16,Tripura,1604,NORTH TRIPURA,160402,DASDA,5,Private Unaided (Recognized),1,PS (I-V),4,Graduate,8,Pursuing any relevant professional course,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160404,JAMPUI,5,Private Unaided (Recognized),1,PS (I-V),4,Graduate,8,Pursuing any relevant professional course,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
2019-20,16,Tripura,1604,NORTH TRIPURA,160408,JUBARAJNAGAR,5,Private Unaided (Recognized),2,UPS (I-VIII),4,Graduate,8,Pursuing any relevant professional course,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160404,JAMPUI,5,Private Unaided (Recognized),6,SS (I-X),4,Graduate,8,Pursuing any relevant professional course,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160406,KALACHERRA,5,Private Unaided (Recognized),6,SS (I-X),4,Graduate,8,Pursuing any relevant professional course,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
2019-20,16,Tripura,1604,NORTH TRIPURA,160402,DASDA,5,Private Unaided (Recognized),1,PS (I-V),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160409,DHARMANAGAR M.C.,5,Private Unaided (Recognized),1,PS (I-V),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160401,DAMCHERRA,5,Private Unaided (Recognized),2,UPS (I-VIII),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,2,1,2,0,2,1,0,0,0,0,0,0,0,0,8,6,2
2019-20,16,Tripura,1604,NORTH TRIPURA,160402,DASDA,5,Private Unaided (Recognized),2,UPS (I-VIII),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160409,DHARMANAGAR M.C.,5,Private Unaided (Recognized),2,UPS (I-VIII),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,5,1,4
2019-20,16,Tripura,1604,NORTH TRIPURA,160403,LALJURI,5,Private Unaided (Recognized),6,SS (I-X),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160404,JAMPUI,5,Private Unaided (Recognized),6,SS (I-X),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160409,DHARMANAGAR M.C.,5,Private Unaided (Recognized),6,SS (I-X),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3,2,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160404,JAMPUI,5,Private Unaided (Recognized),6,SS (I-X),5,Post graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160401,DAMCHERRA,5,Private Unaided (Recognized),2,UPS (I-VIII),5,Post graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,4
2019-20,16,Tripura,1604,NORTH TRIPURA,160402,DASDA,5,Private Unaided (Recognized),2,UPS (I-VIII),5,Post graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160402,DASDA,5,Private Unaided (Recognized),6,SS (I-X),5,Post graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160403,LALJURI,5,Private Unaided (Recognized),6,SS (I-X),5,Post graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2
2019-20,16,Tripura,1604,NORTH TRIPURA,160404,JAMPUI,5,Private Unaided (Recognized),6,SS (I-X),5,Post graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160405,KADAMTALA,5,Private Unaided (Recognized),6,SS (I-X),5,Post graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160406,KALACHERRA,5,Private Unaided (Recognized),6,SS (I-X),5,Post graduate,3,B.Ed. or equivalent,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,4,2,2
2019-20,16,Tripura,1604,NORTH TRIPURA,160407,PANISAGAR,5,Private Unaided (Recognized),6,SS (I-X),5,Post graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,1,2
2019-20,16,Tripura,1604,NORTH TRIPURA,160409,DHARMANAGAR M.C.,5,Private Unaided (Recognized),6,SS (I-X),5,Post graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160405,KADAMTALA,5,Private Unaided (Recognized),6,SS (I-X),5,Post graduate,4,M.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160402,DASDA,5,Private Unaided (Recognized),2,UPS (I-VIII),5,Post graduate,5,Others,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160408,JUBARAJNAGAR,5,Private Unaided (Recognized),2,UPS (I-VIII),5,Post graduate,5,Others,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160409,DHARMANAGAR M.C.,5,Private Unaided (Recognized),2,UPS (I-VIII),5,Post graduate,5,Others,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,2
2019-20,16,Tripura,1604,NORTH TRIPURA,160403,LALJURI,5,Private Unaided (Recognized),6,SS (I-X),5,Post graduate,5,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160406,KALACHERRA,5,Private Unaided (Recognized),6,SS (I-X),5,Post graduate,5,Others,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2
2019-20,16,Tripura,1604,NORTH TRIPURA,160407,PANISAGAR,5,Private Unaided (Recognized),6,SS (I-X),5,Post graduate,5,Others,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,3,1,2
2019-20,16,Tripura,1604,NORTH TRIPURA,160409,DHARMANAGAR M.C.,5,Private Unaided (Recognized),6,SS (I-X),5,Post graduate,5,Others,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3,1,2
2019-20,16,Tripura,1604,NORTH TRIPURA,160402,DASDA,5,Private Unaided (Recognized),1,PS (I-V),5,Post graduate,6,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160404,JAMPUI,5,Private Unaided (Recognized),1,PS (I-V),5,Post graduate,6,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160405,KADAMTALA,5,Private Unaided (Recognized),1,PS (I-V),5,Post graduate,6,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160407,PANISAGAR,5,Private Unaided (Recognized),1,PS (I-V),5,Post graduate,6,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160409,DHARMANAGAR M.C.,5,Private Unaided (Recognized),1,PS (I-V),5,Post graduate,6,None,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2019-20,16,Tripura,1604,NORTH TRIPURA,160402,DASDA,5,Private Unaided (Recognized),2,UPS (I-VIII),5,Post graduate,6,None,0,0,0,0,0,2,2,1,4,4,0,0,0,0,0,0,0,0,13,6,7
2019-20,16,Tripura,1604,NORTH TRIPURA,160408,JUBARAJNAGAR,5,Private Unaided (Recognized),2,UPS (I-VIII),5,Post graduate,6,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160409,DHARMANAGAR M.C.,5,Private Unaided (Recognized),2,UPS (I-VIII),5,Post graduate,6,None,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,2
2019-20,16,Tripura,1604,NORTH TRIPURA,160402,DASDA,5,Private Unaided (Recognized),6,SS (I-X),5,Post graduate,6,None,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160403,LALJURI,5,Private Unaided (Recognized),6,SS (I-X),5,Post graduate,6,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160405,KADAMTALA,5,Private Unaided (Recognized),6,SS (I-X),5,Post graduate,6,None,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,4
2019-20,16,Tripura,1604,NORTH TRIPURA,160406,KALACHERRA,5,Private Unaided (Recognized),6,SS (I-X),5,Post graduate,6,None,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,6,2,4
2019-20,16,Tripura,1604,NORTH TRIPURA,160407,PANISAGAR,5,Private Unaided (Recognized),6,SS (I-X),5,Post graduate,6,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160409,DHARMANAGAR M.C.,5,Private Unaided (Recognized),6,SS (I-X),5,Post graduate,6,None,0,0,0,0,0,1,0,0,0,1,0,0,5,3,0,0,0,0,10,5,5
2019-20,16,Tripura,1604,NORTH TRIPURA,160405,KADAMTALA,5,Private Unaided (Recognized),6,SS (I-X),5,Post graduate,7,Diploma/degree in special education,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160402,DASDA,5,Private Unaided (Recognized),1,PS (I-V),5,Post graduate,8,Pursuing any relevant professional course,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160401,DAMCHERRA,5,Private Unaided (Recognized),2,UPS (I-VIII),5,Post graduate,8,Pursuing any relevant professional course,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160404,JAMPUI,5,Private Unaided (Recognized),2,UPS (I-VIII),8,Post Doctoral,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160402,DASDA,2,Tribal Welfare Department,1,PS (I-V),3,Higher secondary,5,Others,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160402,DASDA,2,Tribal Welfare Department,1,PS (I-V),3,Higher secondary,6,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160402,DASDA,2,Tribal Welfare Department,1,PS (I-V),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160402,DASDA,2,Tribal Welfare Department,1,PS (I-V),5,Post graduate,3,B.Ed. or equivalent,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160402,DASDA,8,Unrecognized,1,PS (I-V),1,Below Secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160402,DASDA,8,Unrecognized,1,PS (I-V),2,Secondary,6,None,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2
2019-20,16,Tripura,1604,NORTH TRIPURA,160405,KADAMTALA,8,Unrecognized,1,PS (I-V),2,Secondary,6,None,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160406,KALACHERRA,8,Unrecognized,1,PS (I-V),2,Secondary,6,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160408,JUBARAJNAGAR,8,Unrecognized,1,PS (I-V),2,Secondary,6,None,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2019-20,16,Tripura,1604,NORTH TRIPURA,160406,KALACHERRA,8,Unrecognized,1,PS (I-V),3,Higher secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160406,KALACHERRA,8,Unrecognized,1,PS (I-V),3,Higher secondary,5,Others,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160402,DASDA,8,Unrecognized,1,PS (I-V),3,Higher secondary,6,None,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2
2019-20,16,Tripura,1604,NORTH TRIPURA,160405,KADAMTALA,8,Unrecognized,1,PS (I-V),3,Higher secondary,6,None,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160406,KALACHERRA,8,Unrecognized,1,PS (I-V),3,Higher secondary,6,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160407,PANISAGAR,8,Unrecognized,1,PS (I-V),3,Higher secondary,6,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160408,JUBARAJNAGAR,8,Unrecognized,1,PS (I-V),3,Higher secondary,6,None,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3
2019-20,16,Tripura,1604,NORTH TRIPURA,160408,JUBARAJNAGAR,8,Unrecognized,1,PS (I-V),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160402,DASDA,8,Unrecognized,1,PS (I-V),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160406,KALACHERRA,8,Unrecognized,1,PS (I-V),4,Graduate,3,B.Ed. or equivalent,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,16,Tripura,1604,NORTH TRIPURA,160407,PANISAGAR,8,Unrecognized,1,PS (I-V),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160409,DHARMANAGAR M.C.,8,Unrecognized,1,PS (I-V),4,Graduate,5,Others,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160409,DHARMANAGAR M.C.,8,Unrecognized,1,PS (I-V),4,Graduate,6,None,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
2019-20,16,Tripura,1604,NORTH TRIPURA,160407,PANISAGAR,8,Unrecognized,2,UPS (I-VIII),4,Graduate,6,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,16,Tripura,1604,NORTH TRIPURA,160405,KADAMTALA,8,Unrecognized,1,PS (I-V),4,Graduate,8,Pursuing any relevant professional course,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
